"name"	"abstract"
"華覈"	"華 覈（か かく、219年 - 278年）は、中国三国時代の呉の政治家。字は永先（《建康実錄》作永光）。揚州呉郡武進県の人。"
"董允"	"董 允（とう いん、? - 246年）は、中国三国時代の蜀漢の政治家。字は休昭。父は董和。孫は董宏（晋の巴西太守）。『三国志』蜀書に独立の伝がある。"
"董厥"	"董 厥（とう けつ、生没年不詳）は、中国三国時代の政治家。蜀漢に仕えた。字は龔襲、荊州義陽郡の人（「諸葛亮伝」が引く『晋百官表』）。三国志蜀志に独立した伝はないが、「諸葛亮伝」に記録がある。"
"董和"	"董 和（とう か/とう わ、生没年不詳）は、中国後漢末期の武将・政治家。荊州南郡枝江県の人。字は幼宰。子は董允。孫の名は不詳。曾孫は董宏。『三国志』蜀志に伝がある。"
"董承"	"董 承（とう しょう、? - 建安5年（200年））は、中国後漢末期の武将。素性は諸説があるが、一般的には献帝の祖母董太后の親族（甥）とされる。しかし、後世の史家からはその親族関係は疑問であると指摘されている。娘は献帝の貴人（側室）。"
"董旻"	"董 旻（とう びん、? - 192年）は、中国後漢末期の武将。字は叔穎。父は董君雅。兄は董卓。董卓は次男なので、董旻は三男である。何進に仕えていたこともあったが、何進が宦官の張譲らに殺害された時に、まず十常侍らを斬り捨て、そして同僚の呉匡と共に何苗を惨殺した。後に、兄が軍を率いて洛陽を支配すると、呉匡を追い払った上で、兄と共に都の権限を完全に掌握した。兄から功績を賞されて左将軍に任命され、以後は兄の補佐役の一人となった。192年、兄が王允・呂布らによって殺害されると、連座して共に殺害された。en:Dong Zhuo#Family"
"董昭"	"董 昭（とう しょう、156年－236年）は、中国後漢末期から三国時代にかけての政治家。魏に仕えた。字は公仁。兗州済陰郡定陶県の人。子は董冑。弟は董訪。"
"蒋エン"	"蒋 琬（しょう えん、？ - 246年）は、中国後漢末期から三国時代の蜀漢の政治家。字は公琰。蒋斌・蒋顕の父。 荊州零陵郡湘郷県の人。入蜀前の荊州領有時代の劉備に仕官した。劉備亡き後は遺児劉禅・丞相の諸葛亮を支え、諸葛亮の死に際して後事を託された。卓越した政治手腕を持ち、諸葛亮に「社稷之器（国家を担う器である）」と評され、諸葛亮・費禕・董允とともに「四相」あるいは「四英」と称された。関羽敗死後に孫権に帰順した潘濬の妻の兄である。"
"蒋幹"	"蒋 幹（しょう かん、生没年不詳）は、中国後漢末の人物、曹操配下。字は子翼。『三国志演義』の「赤壁の戦い」において孫権軍の周瑜の計略の操り人形にされてしまうことが知られているが、史書ではわずかな記録しか残っていない。"
"蒋欽"	"蒋 欽（しょう きん、？－ 219年）は、中国後漢末期の武将。孫策・孫権に仕えた。字は公奕。九江郡寿春の人。子は蒋壱・蒋休。"
"蒋済"	"蒋 済（しょう さい、またはしょう せい、? - 嘉平元年（249年））は、中国三国時代の魏の武将。字は子通。子は蒋秀。孫は蒋凱。 徐州彭城郡平阿県の人。"
"蔡ヨウ"	"蔡 邕（さい よう、132年または133年 - 192年）は、中国後漢末期の政治家・儒者・書家。字は伯喈（はくかい）。兗州陳留郡圉県の人。子は蔡琰。従弟は蔡谷。外孫は羊祜、羊徽瑜。"
"蔡瑁"	"蔡 瑁（さい ぼう、生没年不詳）は、中国後漢末期の武将。字は徳珪（『襄陽記』）。荊州襄陽郡の人。父は蔡諷。長姉は黄承彦の妻（『襄陽記』）。次姉は劉表の後妻（『襄陽記』）。姪は劉琮の妻（『後漢書』）。"
"薛瑩"	"薛 瑩（せつ えい、? - 282年）は、中国三国時代の呉の政治家。字は道言。豫州沛郡竹邑県（安徽省濉渓県）の人。父は薛綜。兄は薛珝。子は薛兼。孫は薛顒。"
"薛綜"	"薛 綜（せつ そう、? - 243年）は、中国三国時代の呉の武将・政治家。字は敬文。豫州沛郡竹邑県（安徽省濉渓県）の人。子は薛珝・薛瑩。孫は薛兼。『三国志』呉志に伝がある。戦国時代の斉・魏・秦の宰相を務めた孟嘗君の末裔である。"
"薛蘭"	"薛 蘭（せつ らん、? - 興平2年（195年））は、中国後漢時代末期の武将、または政治家。父は薛衍。子は薛永（字は茂長）。孫は薛斉（字は夷甫）。"
"蘇飛"	"蘇 飛（そ ひ、生没年不詳）は、中国後漢末期の武将。黄祖配下。黄祖の下で都督を務めた有力人物。同僚の甘寧の才能を高く買っており、一番の理解者であった。主君である黄祖が海賊あがりの甘寧を重用しないので、彼を重用するように進言したが、聞き入れられなかった。そこで蘇飛は甘寧を邾（ちゅ）の県長に推挙し、彼が揚州の孫権の下へ脱出できるよう手配した。このおかげで甘寧は黄祖の手から逃れ、孫権に仕えることができた。208年、孫権が江夏を攻めて黄祖を討った時、蘇飛は生け捕りにされた。孫権が蘇飛を処刑しようとしたが、甘寧が自身の生命を盾に助命を嘆願したため、蘇飛は何とか許された。"
"虞シ"	"虞 汜（ぐ し、生没年不詳）は、中国三国時代の武将・政治家。呉に仕えた。字は世洪。交州南海郡の出身。父は虞翻。兄弟に虞忠・虞聳・虞昺ら。『三国志』呉志虞翻伝、及びそれに引用された『会稽典録』に記述がある。"
"虞翻"	"虞 翻（ぐ ほん、生没年不詳）は、中国後漢末期から三国時代の学者、政治家。呉に仕えた。字は仲翔。揚州会稽郡余姚県の人。高祖父は虞光。曾祖父は虞成。祖父は虞鳳。父は虞歆（字は文繍）。子は虞汜・虞忠・虞聳・虞昺ら男子11名ほか。『三国志』呉志に伝がある。"
"衛カン"	"衛 瓘（えい かん、220年 - 291年）は、中国三国時代から西晋の軍人・政治家。字は伯玉（はくぎょく）。司隷河東郡の出身。先祖に衛暠。父は衛覬。弟に衛実・亭侯に封じられた一名。子に衛恒・衛宣（四男）・衛嶽・衛裔・その他二名・他娘一人。孫に衛璪・衛玠・その他数名。玄孫に衛崇。一説に書家の衛鑠は、衛恒の族弟である衛展（字は道舒）の娘だという。10歳のとき父を亡くし、若い頃から魏に仕え、廷尉・鎮西将軍を務めた。晋が興ると青州刺史・幽州刺史・征東大将軍を歴任し、司空まで昇った。一方で学問をよくし、書にも優れた。"
"袁尚"	"袁 尚（えん しょう、? - 建安12年9月（207年））は、中国後漢時代末期の武将。字は顕甫。豫州汝南郡汝陽県（河南省商水県）の人。父は袁紹。母は劉氏。兄は袁譚・袁煕。袁譚とは異母兄弟であろうと思われる。従兄弟は高幹。一族は袁買。"
"袁煕"	"袁 煕（えん き、? - 建安12年（207年）9月）は、中国後漢時代末期の武将。字は『三国志』魏書袁紹伝では顕奕、『後漢書』袁紹伝では顕雍。豫州汝南郡汝陽県（河南省商水県）の人。父は袁紹。兄は袁譚。弟は袁尚。従兄弟は高幹。一族は袁買。"
"袁胤"	"袁 胤（えん いん、生没年不詳）は、中国後漢時代末期の政治家・武将。豫州汝南郡汝陽県（河南省商水県）の人。袁術の従弟。"
"袁譚"	"袁 譚（えん たん、? - 建安10年（205年））は、中国後漢時代末期の武将。字は顕思。豫州汝南郡汝陽県（河南省商水県）の人。父は袁紹。弟は袁煕・袁尚（母は劉氏）。袁尚とは異母兄弟と思われる。従兄弟は高幹。伯父は袁基（太僕）。一族は袁買。"
"袁遺"	"袁 遺（えん い、生没年不詳）は、中国後漢末期の政治家、学者。字は伯業。豫州汝南郡汝陽（河南省商水県）の人。"
"許チョ"	"許 褚（きょ ちょ、生没年不詳）は、中国後漢末期から三国時代の武将。『三国志』魏志に伝がある。字は仲康。兄は許定。子は許儀。孫は許綜。"
"許劭"	"許 劭（きょ しょう、繁体字：許劭、簡体字：许劭、ピン音：Xǔ Shào  和平元年（150年） - 興平2年（195年））は、中国後漢末期の人物批評家。字は子将。豫州汝南郡平輿県の人。従兄は許靖。兄は許虔（字は子政）。子は許混。族弟は許湯（陳国の相）。従姪（許靖の実兄の娘）の子は陳祗。一族の許敬・許訓・許相などは、皆三公まで昇っている。18歳のときに謝甄の人物評価を受け、その後は自らも人物批評家としての活動を行うようになった（『三国志』）。若い頃は従兄と共に、月に一度に「月旦評」と呼ばれる人物評論会を開いていた（『後漢書』）。彼の影響力は絶大で、彼に称賛された者は出世し、称賛されなければ没落の道を辿ったといわれる（『太平御覧』）など、人物批評家として当時の一大家であった。現代においても、この許劭の故事に由来し、「月旦評」は人物の批評を意味するようになった。同郷の袁紹は、許劭から批判されることを怖れて、その華美な装いを改めたという（『後漢書』）。また、若い頃の曹操も橋玄の薦めにより彼と会って自分を評価してもらい、「子治世之能臣亂世之奸雄」（『三国志』魏書武帝紀）または「君清平之奸賊亂世之英雄」（『後漢書』許劭傳）と称されている。曹操はその人物評を聞いて、相当に喜んだという（『三国志』）。その後、徐璆は彼を功曹として登用した。さらに曹操や楊彪など様々な人物が許劭を招聘しようとしたが、彼は全て断った（『後漢書』）。やがて、中央が戦乱に巻き込まれるようになると、難を避けて江南に移住した。劉繇の元にいた時期があり、劉繇が孫策に敗れると共に豫章へ落ち延び、曹操や劉表の助けを受けるよう勧めている。興平2年（195年）、病のために豫章郡で亡くなった。享年46。彼の人物批評の手法は、対象が誰であっても憚らず、自らが善と見なす人物に対しては賞賛を与えるが、そうでない人物に対しては徹底的な批判を与えるというものであった。ただ、そういった手法に対して批判的な言説もあり、曹丕などは許劭のことを批判している（『三国志』）。そのほか蒋済なども、許劭の人物批評が私情を交えた不公平なものだと批判している（『三国志』）。というのもそれは、蜀漢において諸葛亮をはじめ多くの人士から尊敬を集めた許靖を、全く評価しなかったためである。許劭と許靖は、従兄弟同士でありながらその仲が険悪であり、許劭も人物批評の上では許靖を黙殺していたという。"
